,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
190,2020-08-29,MD,"{'data_quality_grade': 'A+', 'updated': '2020-08-29T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6124, 'hospitalized': {'total': 14217, 'currently': 387, 'in_icu': {'total': None, 'currently': 106}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3746, 'confirmed': 3603, 'probable': 143}}",107294,107294,,1894410.0,127872.0
191,2020-08-28,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-28T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6124, 'hospitalized': {'total': 14184, 'currently': 412, 'in_icu': {'total': None, 'currently': 106}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3736, 'confirmed': 3593, 'probable': 143}}",106664,106664,,1868927.0,125830.0
192,2020-08-27,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-27T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6080, 'hospitalized': {'total': 14141, 'currently': 412, 'in_icu': {'total': None, 'currently': 107}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3722, 'confirmed': 3580, 'probable': 142}}",106063,106063,,1841425.0,125056.0
193,2020-08-26,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-26T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6061, 'hospitalized': {'total': 14090, 'currently': 432, 'in_icu': {'total': None, 'currently': 106}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3717, 'confirmed': 3574, 'probable': 143}}",105486,105486,,1819950.0,124368.0
194,2020-08-25,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-25T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6056, 'hospitalized': {'total': 14051, 'currently': 411, 'in_icu': {'total': None, 'currently': 97}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3707, 'confirmed': 3564, 'probable': 143}}",105046,105046,,1807573.0,123831.0
195,2020-08-24,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-24T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6047, 'hospitalized': {'total': 14007, 'currently': 407, 'in_icu': {'total': None, 'currently': 103}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3694, 'confirmed': 3554, 'probable': 140}}",104669,104669,,1794703.0,123344.0
196,2020-08-23,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-23T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6047, 'hospitalized': {'total': 13956, 'currently': 407, 'in_icu': {'total': None, 'currently': 99}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3691, 'confirmed': 3552, 'probable': 139}}",104102,104102,,1772656.0,122660.0
197,2020-08-22,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-22T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6047, 'hospitalized': {'total': 13864, 'currently': 441, 'in_icu': {'total': None, 'currently': 98}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3685, 'confirmed': 3546, 'probable': 139}}",103523,103523,,1751515.0,122025.0
198,2020-08-21,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-21T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6047, 'hospitalized': {'total': 13823, 'currently': 455, 'in_icu': {'total': None, 'currently': 102}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3674, 'confirmed': 3536, 'probable': 138}}",102899,102899,,1722957.0,121174.0
199,2020-08-20,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-20T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6040, 'hospitalized': {'total': 13785, 'currently': 455, 'in_icu': {'total': None, 'currently': 107}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3669, 'confirmed': 3531, 'probable': 138}}",102229,102229,,1693571.0,120372.0
200,2020-08-19,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-19T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6030, 'hospitalized': {'total': 13744, 'currently': 475, 'in_icu': {'total': None, 'currently': 107}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3661, 'confirmed': 3522, 'probable': 139}}",101649,101649,,1675530.0,119743.0
201,2020-08-18,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-18T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6008, 'hospitalized': {'total': 13698, 'currently': 453, 'in_icu': {'total': None, 'currently': 102}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3650, 'confirmed': 3511, 'probable': 139}}",101235,101235,,1661701.0,119238.0
202,2020-08-17,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-17T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6008, 'hospitalized': {'total': 13658, 'currently': 435, 'in_icu': {'total': None, 'currently': 106}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3641, 'confirmed': 3504, 'probable': 137}}",100715,100715,,1645642.0,118601.0
203,2020-08-16,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-16T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 6004, 'hospitalized': {'total': 13614, 'currently': 475, 'in_icu': {'total': None, 'currently': 115}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3639, 'confirmed': 3502, 'probable': 137}}",100212,100212,,1611241.0,117988.0
204,2020-08-15,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-15T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5995, 'hospitalized': {'total': 13556, 'currently': 460, 'in_icu': {'total': None, 'currently': 107}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3636, 'confirmed': 3499, 'probable': 137}}",99693,99693,,1585670.0,117306.0
