,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
15,2021-02-20,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-20T15:40:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 343202, 'hospitalized': {'total': 14421, 'currently': 260, 'in_icu': {'total': 2269, 'currently': 99}, 'on_ventilator': {'total': 796, 'currently': None}}, 'death': {'total': 1842, 'confirmed': None, 'probable': None}}",366034,,,2788882,338973
16,2021-02-19,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-19T14:53:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 341731, 'hospitalized': {'total': 14382, 'currently': 276, 'in_icu': {'total': 2265, 'currently': 103}, 'on_ventilator': {'total': 793, 'currently': None}}, 'death': {'total': 1834, 'confirmed': None, 'probable': None}}",365256,,,2780070,338365
17,2021-02-18,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-18T15:18:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 340227, 'hospitalized': {'total': 14343, 'currently': 291, 'in_icu': {'total': 2255, 'currently': 105}, 'on_ventilator': {'total': 788, 'currently': None}}, 'death': {'total': 1813, 'confirmed': None, 'probable': None}}",364399,,,2772120,337751
18,2021-02-17,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-17T15:11:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 338469, 'hospitalized': {'total': 14294, 'currently': 290, 'in_icu': {'total': 2248, 'currently': 99}, 'on_ventilator': {'total': 784, 'currently': None}}, 'death': {'total': 1806, 'confirmed': None, 'probable': None}}",363248,,,2760128,336849
19,2021-02-16,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-16T14:22:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 336460, 'hospitalized': {'total': 14239, 'currently': 297, 'in_icu': {'total': 2231, 'currently': 106}, 'on_ventilator': {'total': 779, 'currently': None}}, 'death': {'total': 1797, 'confirmed': None, 'probable': None}}",362347,,,2750915,336151
20,2021-02-15,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-15T14:56:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 335049, 'hospitalized': {'total': 14209, 'currently': 298, 'in_icu': {'total': 2228, 'currently': 104}, 'on_ventilator': {'total': 778, 'currently': None}}, 'death': {'total': 1796, 'confirmed': None, 'probable': None}}",361756,,,2745234,335696
21,2021-02-14,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-14T15:32:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 334201, 'hospitalized': {'total': 14189, 'currently': 307, 'in_icu': {'total': 2227, 'currently': 111}, 'on_ventilator': {'total': 777, 'currently': None}}, 'death': {'total': 1794, 'confirmed': None, 'probable': None}}",361294,,,2739498,335235
22,2021-02-13,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-13T15:22:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 332702, 'hospitalized': {'total': 14151, 'currently': 333, 'in_icu': {'total': 2225, 'currently': 116}, 'on_ventilator': {'total': 776, 'currently': None}}, 'death': {'total': 1790, 'confirmed': None, 'probable': None}}",360584,,,2732808,334688
23,2021-02-12,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-12T14:56:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 330949, 'hospitalized': {'total': 14103, 'currently': 345, 'in_icu': {'total': 2217, 'currently': 118}, 'on_ventilator': {'total': 770, 'currently': None}}, 'death': {'total': 1785, 'confirmed': None, 'probable': None}}",359641,,,2723333,333961
24,2021-02-11,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-11T15:23:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 328315, 'hospitalized': {'total': 14054, 'currently': 363, 'in_icu': {'total': 2212, 'currently': 128}, 'on_ventilator': {'total': 766, 'currently': None}}, 'death': {'total': 1774, 'confirmed': None, 'probable': None}}",358581,,,2712198,333108
