,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
16,2021-02-19,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-19T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1243, 'currently': 34, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 4}}, 'death': {'total': 289, 'confirmed': None, 'probable': None}}",55198.0,,,1629829,66577.0
17,2021-02-18,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-18T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1243, 'currently': 37, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 3}}, 'death': {'total': 288, 'confirmed': None, 'probable': None}}",55009.0,,,1619459,66411.0
18,2021-02-17,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-17T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1238, 'currently': 32, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 2}}, 'death': {'total': 288, 'confirmed': None, 'probable': None}}",54799.0,,,1611971,66264.0
19,2021-02-16,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-16T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1233, 'currently': 43, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 2}}, 'death': {'total': 287, 'confirmed': None, 'probable': None}}",54736.0,,,1605827,66077.0
20,2021-02-15,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-12T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1230, 'currently': 35, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 282, 'confirmed': None, 'probable': None}}",54282.0,,,1584548,65613.0
21,2021-02-14,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-12T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1230, 'currently': 35, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 282, 'confirmed': None, 'probable': None}}",54282.0,,,1584548,65613.0
22,2021-02-13,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-12T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1230, 'currently': 35, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 282, 'confirmed': None, 'probable': None}}",54282.0,,,1584548,65613.0
23,2021-02-12,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-12T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1230, 'currently': 35, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 5}}, 'death': {'total': 282, 'confirmed': None, 'probable': None}}",54282.0,,,1584548,65613.0
24,2021-02-11,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-11T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1227, 'currently': 33, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 6}}, 'death': {'total': 280, 'confirmed': None, 'probable': None}}",54134.0,,,1577356,65457.0
25,2021-02-10,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-10T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1224, 'currently': 34, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 6}}, 'death': {'total': 280, 'confirmed': None, 'probable': None}}",53991.0,,,1568003,65272.0
26,2021-02-09,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-09T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1223, 'currently': 35, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 6}}, 'death': {'total': 280, 'confirmed': None, 'probable': None}}",53809.0,,,1561249,65100.0
