,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
96,2020-12-01,MO,"{'data_quality_grade': 'A+', 'updated': '2020-12-01T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2599, 'in_icu': {'total': None, 'currently': 656}, 'on_ventilator': {'total': None, 'currently': 344}}, 'death': {'total': 4006, 'confirmed': None, 'probable': None}}",302691,302691,,3089100,335364
97,2020-11-30,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-30T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2498, 'in_icu': {'total': None, 'currently': 636}, 'on_ventilator': {'total': None, 'currently': 339}}, 'death': {'total': 3829, 'confirmed': None, 'probable': None}}",299762,299762,,3076377,332130
98,2020-11-29,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-29T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2654, 'in_icu': {'total': None, 'currently': 657}, 'on_ventilator': {'total': None, 'currently': 369}}, 'death': {'total': 3823, 'confirmed': None, 'probable': None}}",295933,295933,,3058509,328018
99,2020-11-28,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-28T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2813, 'in_icu': {'total': None, 'currently': 665}, 'on_ventilator': {'total': None, 'currently': 367}}, 'death': {'total': 3817, 'confirmed': None, 'probable': None}}",292740,292740,,3042148,324613
100,2020-11-27,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-27T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2743, 'in_icu': {'total': None, 'currently': 648}, 'on_ventilator': {'total': None, 'currently': 353}}, 'death': {'total': 3809, 'confirmed': None, 'probable': None}}",290536,290536,,3027819,322264
101,2020-11-26,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-26T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2749, 'in_icu': {'total': None, 'currently': 653}, 'on_ventilator': {'total': None, 'currently': 325}}, 'death': {'total': 3808, 'confirmed': None, 'probable': None}}",287263,287263,,3009614,318769
102,2020-11-25,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-25T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2698, 'in_icu': {'total': None, 'currently': 653}, 'on_ventilator': {'total': None, 'currently': 320}}, 'death': {'total': 3776, 'confirmed': None, 'probable': None}}",282792,282792,,2983411,313937
103,2020-11-24,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-24T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2680, 'in_icu': {'total': None, 'currently': 664}, 'on_ventilator': {'total': None, 'currently': 307}}, 'death': {'total': 3750, 'confirmed': None, 'probable': None}}",278661,278661,,2960516,309518
104,2020-11-23,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-23T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2805, 'in_icu': {'total': None, 'currently': 647}, 'on_ventilator': {'total': None, 'currently': 314}}, 'death': {'total': 3561, 'confirmed': None, 'probable': None}}",274897,274897,,2942201,305429
105,2020-11-22,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-22T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2817, 'in_icu': {'total': None, 'currently': 646}, 'on_ventilator': {'total': None, 'currently': 336}}, 'death': {'total': 3559, 'confirmed': None, 'probable': None}}",271527,271527,,2923429,301823
