,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
34,2021-02-01,IL,"{'data_quality_grade': 'A', 'updated': '2021-02-01T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2387, 'in_icu': {'total': None, 'currently': 515}, 'on_ventilator': {'total': None, 'currently': 278}}, 'death': {'total': 21273, 'confirmed': 19259, 'probable': 2014}}",1128613,,,16100555.0,
35,2021-01-31,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-31T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2467, 'in_icu': {'total': None, 'currently': 538}, 'on_ventilator': {'total': None, 'currently': 289}}, 'death': {'total': 21253, 'confirmed': 19243, 'probable': 2010}}",1126301,,,16039292.0,
36,2021-01-30,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-30T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2600, 'in_icu': {'total': None, 'currently': 522}, 'on_ventilator': {'total': None, 'currently': 284}}, 'death': {'total': 21213, 'confirmed': 19203, 'probable': 2010}}",1123873,,,15952421.0,
37,2021-01-29,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-29T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2735, 'in_icu': {'total': None, 'currently': 532}, 'on_ventilator': {'total': None, 'currently': 297}}, 'death': {'total': 21146, 'confirmed': 19138, 'probable': 2008}}",1120528,,,15844619.0,
38,2021-01-28,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-28T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2802, 'in_icu': {'total': None, 'currently': 567}, 'on_ventilator': {'total': None, 'currently': 292}}, 'death': {'total': 21074, 'confirmed': 19067, 'probable': 2007}}",1116372,,,15733562.0,
39,2021-01-27,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-27T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2931, 'in_icu': {'total': None, 'currently': 591}, 'on_ventilator': {'total': None, 'currently': 300}}, 'death': {'total': 20949, 'confirmed': 18964, 'probable': 1985}}",1112181,,,15633443.0,
40,2021-01-26,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-26T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3001, 'in_icu': {'total': None, 'currently': 608}, 'on_ventilator': {'total': None, 'currently': 320}}, 'death': {'total': 20853, 'confirmed': 18883, 'probable': 1970}}",1108430,,,15553319.0,
41,2021-01-25,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-25T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2962, 'in_icu': {'total': None, 'currently': 601}, 'on_ventilator': {'total': None, 'currently': 302}}, 'death': {'total': 20744, 'confirmed': 18798, 'probable': 1946}}",1104763,,,15484034.0,
42,2021-01-24,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-24T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2994, 'in_icu': {'total': None, 'currently': 617}, 'on_ventilator': {'total': None, 'currently': 321}}, 'death': {'total': 20680, 'confirmed': 18750, 'probable': 1930}}",1101819,,,15409832.0,
43,2021-01-23,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-23T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3121, 'in_icu': {'total': None, 'currently': 644}, 'on_ventilator': {'total': None, 'currently': 338}}, 'death': {'total': 20645, 'confirmed': 18711, 'probable': 1934}}",1098527,,,15319694.0,
