,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
29,2021-02-06,IN,"{'data_quality_grade': 'A+', 'updated': '2021-02-06T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40971, 'currently': 1399, 'in_icu': {'total': 7158, 'currently': 300}, 'on_ventilator': {'total': None, 'currently': 163}}, 'death': {'total': 11752, 'confirmed': 11346, 'probable': 406}}",637987.0,,,7237304,725910
30,2021-02-05,IN,"{'data_quality_grade': 'A+', 'updated': '2021-02-05T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40891, 'currently': 1446, 'in_icu': {'total': 7148, 'currently': 322}, 'on_ventilator': {'total': None, 'currently': 165}}, 'death': {'total': 11686, 'confirmed': 11280, 'probable': 406}}",635171.0,,,7181084,722479
31,2021-02-04,IN,"{'data_quality_grade': 'A+', 'updated': '2021-02-04T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40774, 'currently': 1541, 'in_icu': {'total': 7135, 'currently': 331}, 'on_ventilator': {'total': None, 'currently': 175}}, 'death': {'total': 11637, 'confirmed': 11231, 'probable': 406}}",633690.0,,,7150804,720786
32,2021-02-03,IN,"{'data_quality_grade': 'A+', 'updated': '2021-02-03T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40667, 'currently': 1582, 'in_icu': {'total': 7116, 'currently': 344}, 'on_ventilator': {'total': None, 'currently': 188}}, 'death': {'total': 10091, 'confirmed': 9713, 'probable': 378}}",631331.0,,,7096324,718064
33,2021-02-02,IN,"{'data_quality_grade': 'A+', 'updated': '2021-02-02T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40570, 'currently': 1624, 'in_icu': {'total': 7097, 'currently': 347}, 'on_ventilator': {'total': None, 'currently': 200}}, 'death': {'total': 10054, 'confirmed': 9677, 'probable': 377}}",629903.0,,,7067175,716476
34,2021-02-01,IN,"{'data_quality_grade': 'A+', 'updated': '2021-02-01T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40437, 'currently': 1594, 'in_icu': {'total': 7065, 'currently': 374}, 'on_ventilator': {'total': None, 'currently': 201}}, 'death': {'total': 9989, 'confirmed': 9613, 'probable': 376}}",628391.0,,,7039744,714746
35,2021-01-31,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-31T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40348, 'currently': 1584, 'in_icu': {'total': 7054, 'currently': 372}, 'on_ventilator': {'total': None, 'currently': 214}}, 'death': {'total': 9974, 'confirmed': 9598, 'probable': 376}}",626682.0,,,7014523,712717
36,2021-01-30,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-30T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40266, 'currently': 1648, 'in_icu': {'total': 7039, 'currently': 387}, 'on_ventilator': {'total': None, 'currently': 212}}, 'death': {'total': 9967, 'confirmed': 9592, 'probable': 375}}",624959.0,,,6976408,710665
37,2021-01-29,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-29T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40150, 'currently': 1725, 'in_icu': {'total': 7019, 'currently': 399}, 'on_ventilator': {'total': None, 'currently': 219}}, 'death': {'total': 9925, 'confirmed': 9549, 'probable': 376}}",622625.0,,,6929205,707942
38,2021-01-28,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-28T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 40018, 'currently': 1915, 'in_icu': {'total': 6993, 'currently': 420}, 'on_ventilator': {'total': None, 'currently': 232}}, 'death': {'total': 9879, 'confirmed': 9504, 'probable': 375}}",619995.0,,,6884491,704889
