,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
15,2021-02-20,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-20T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 303777, 'hospitalized': {'total': 14526, 'currently': 605, 'in_icu': {'total': None, 'currently': 223}, 'on_ventilator': {'total': 1500, 'currently': 103}}, 'death': {'total': 5348, 'confirmed': 4298, 'probable': 1050}}",315230,249492,65738.0,2600443,
16,2021-02-19,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-19T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 302872, 'hospitalized': {'total': 14500, 'currently': 630, 'in_icu': {'total': None, 'currently': 237}, 'on_ventilator': {'total': 1495, 'currently': 108}}, 'death': {'total': 5336, 'confirmed': 4287, 'probable': 1049}}",314713,249176,65537.0,2597383,
17,2021-02-18,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-18T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 301772, 'hospitalized': {'total': 14469, 'currently': 625, 'in_icu': {'total': None, 'currently': 241}, 'on_ventilator': {'total': 1494, 'currently': 107}}, 'death': {'total': 5323, 'confirmed': 4276, 'probable': 1047}}",314445,248996,65449.0,2595004,
18,2021-02-17,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-17T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 300613, 'hospitalized': {'total': 14392, 'currently': 638, 'in_icu': {'total': None, 'currently': 250}, 'on_ventilator': {'total': 1480, 'currently': 110}}, 'death': {'total': 5313, 'confirmed': 4268, 'probable': 1045}}",314192,248855,65337.0,2593431,
19,2021-02-16,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-16T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 299107, 'hospitalized': {'total': 14392, 'currently': 638, 'in_icu': {'total': None, 'currently': 250}, 'on_ventilator': {'total': 1480, 'currently': 110}}, 'death': {'total': 5287, 'confirmed': 4233, 'probable': 1054}}",313525,248445,65080.0,2589008,
20,2021-02-15,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-15T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 297552, 'hospitalized': {'total': 14355, 'currently': 642, 'in_icu': {'total': None, 'currently': 244}, 'on_ventilator': {'total': 1475, 'currently': 111}}, 'death': {'total': 5275, 'confirmed': 4222, 'probable': 1053}}",313348,248351,64997.0,2587306,
21,2021-02-14,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-14T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 296050, 'hospitalized': {'total': 14332, 'currently': 669, 'in_icu': {'total': None, 'currently': 254}, 'on_ventilator': {'total': 1474, 'currently': 109}}, 'death': {'total': 5265, 'confirmed': 4212, 'probable': 1053}}",313028,248080,64948.0,2584498,
22,2021-02-13,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-13T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 295061, 'hospitalized': {'total': 14298, 'currently': 690, 'in_icu': {'total': None, 'currently': 256}, 'on_ventilator': {'total': 1474, 'currently': 113}}, 'death': {'total': 5252, 'confirmed': 4201, 'probable': 1051}}",312562,247647,64915.0,2578512,
23,2021-02-12,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-12T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 293796, 'hospitalized': {'total': 14278, 'currently': 712, 'in_icu': {'total': None, 'currently': 258}, 'on_ventilator': {'total': 1473, 'currently': 123}}, 'death': {'total': 5212, 'confirmed': 4179, 'probable': 1033}}",311608,247028,64580.0,2569944,
24,2021-02-11,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-11T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 292298, 'hospitalized': {'total': 14255, 'currently': 712, 'in_icu': {'total': None, 'currently': 256}, 'on_ventilator': {'total': 1471, 'currently': 117}}, 'death': {'total': 5199, 'confirmed': 4165, 'probable': 1034}}",311043,246589,64454.0,2563275,
25,2021-02-10,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-10T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 290548, 'hospitalized': {'total': 14211, 'currently': 735, 'in_icu': {'total': None, 'currently': 283}, 'on_ventilator': {'total': 1469, 'currently': 138}}, 'death': {'total': 5174, 'confirmed': 4144, 'probable': 1030}}",309940,245865,64075.0,2552254,
26,2021-02-09,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-09T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 288774, 'hospitalized': {'total': 14174, 'currently': 775, 'in_icu': {'total': None, 'currently': 276}, 'on_ventilator': {'total': 1464, 'currently': 137}}, 'death': {'total': 5148, 'confirmed': 4119, 'probable': 1029}}",308848,245233,63615.0,2542434,
27,2021-02-08,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-08T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 286917, 'hospitalized': {'total': 14099, 'currently': 777, 'in_icu': {'total': None, 'currently': 274}, 'on_ventilator': {'total': 1458, 'currently': 142}}, 'death': {'total': 5106, 'confirmed': 4081, 'probable': 1025}}",307373,244413,62960.0,2535155,
28,2021-02-07,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-06T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 285306, 'hospitalized': {'total': 14066, 'currently': 781, 'in_icu': {'total': None, 'currently': 270}, 'on_ventilator': {'total': 1458, 'currently': 126}}, 'death': {'total': 5076, 'confirmed': 4054, 'probable': 1022}}",306736,243874,62862.0,2529325,
29,2021-02-06,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-06T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 284162, 'hospitalized': {'total': 14049, 'currently': 750, 'in_icu': {'total': None, 'currently': 263}, 'on_ventilator': {'total': 1458, 'currently': 124}}, 'death': {'total': 5061, 'confirmed': 4043, 'probable': 1018}}",306064,243214,62850.0,2520485,
30,2021-02-05,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-05T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 282699, 'hospitalized': {'total': 13902, 'currently': 808, 'in_icu': {'total': None, 'currently': 289}, 'on_ventilator': {'total': 1449, 'currently': 144}}, 'death': {'total': 5050, 'confirmed': 4032, 'probable': 1018}}",304723,242251,62472.0,2508232,
31,2021-02-04,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-04T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 280868, 'hospitalized': {'total': 13902, 'currently': 815, 'in_icu': {'total': None, 'currently': 308}, 'on_ventilator': {'total': 1449, 'currently': 145}}, 'death': {'total': 5009, 'confirmed': 4013, 'probable': 996}}",302899,240959,61940.0,2496513,
32,2021-02-03,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-03T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 278882, 'hospitalized': {'total': 13813, 'currently': 884, 'in_icu': {'total': None, 'currently': 306}, 'on_ventilator': {'total': 1440, 'currently': 142}}, 'death': {'total': 4985, 'confirmed': 3994, 'probable': 991}}",300430,239065,61365.0,2480443,
33,2021-02-02,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-02T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 276704, 'hospitalized': {'total': 13730, 'currently': 869, 'in_icu': {'total': None, 'currently': 260}, 'on_ventilator': {'total': 1433, 'currently': 141}}, 'death': {'total': 4939, 'confirmed': 3971, 'probable': 968}}",298004,237333,60671.0,2446230,
34,2021-02-01,AR,"{'data_quality_grade': 'A+', 'updated': '2021-02-01T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 274904, 'hospitalized': {'total': 13651, 'currently': 889, 'in_icu': {'total': None, 'currently': 276}, 'on_ventilator': {'total': 1426, 'currently': 146}}, 'death': {'total': 4895, 'confirmed': 3937, 'probable': 958}}",296494,236540,59954.0,2438501,
35,2021-01-31,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-31T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 273216, 'hospitalized': {'total': 13610, 'currently': 913, 'in_icu': {'total': None, 'currently': 272}, 'on_ventilator': {'total': 1421, 'currently': 148}}, 'death': {'total': 4868, 'confirmed': 3915, 'probable': 953}}",295268,235668,59600.0,2431538,
36,2021-01-30,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-30T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 271911, 'hospitalized': {'total': 13599, 'currently': 911, 'in_icu': {'total': None, 'currently': 280}, 'on_ventilator': {'total': 1421, 'currently': 146}}, 'death': {'total': 4838, 'confirmed': 3896, 'probable': 942}}",294387,234905,59482.0,2420194,
37,2021-01-29,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-29T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 270376, 'hospitalized': {'total': 13552, 'currently': 951, 'in_icu': {'total': None, 'currently': 298}, 'on_ventilator': {'total': 1420, 'currently': 144}}, 'death': {'total': 4831, 'confirmed': 3887, 'probable': 944}}",292563,233556,59007.0,2407700,
38,2021-01-28,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-28T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 268495, 'hospitalized': {'total': 13505, 'currently': 996, 'in_icu': {'total': None, 'currently': 307}, 'on_ventilator': {'total': 1414, 'currently': 143}}, 'death': {'total': 4784, 'confirmed': 3864, 'probable': 920}}",290856,232338,58518.0,2394171,
39,2021-01-27,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-27T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 266506, 'hospitalized': {'total': 13447, 'currently': 1029, 'in_icu': {'total': None, 'currently': 321}, 'on_ventilator': {'total': 1410, 'currently': 157}}, 'death': {'total': 4742, 'confirmed': 3839, 'probable': 903}}",288964,230867,58097.0,2379938,
